"run","density","fraction_blue","circle_blue","circle_orange","eth_con","val_lib","eth_lib","val_con","determinism","utility_function","step","et_sq_bl","et_sq_or","et_cl_bl","et_cl_or","vl_sq_bl","vl_sq_or","vl_cl_bl","vl_cl_or","mv_gl","mv_sq_bl","mv_cl_bl","mv_sq_or","mv_cl_or","mv_cl","mv_sq","mv_bl","mv_or"
430,70,50,50,50,1,1,0.8,0.7,9,"single-peaked",2000,0.993443223443224,0.980790872147546,0.954088581669227,0.959570333880679,0.950075876504448,0.959544649369595,0.947281105990784,0.972952928297755,0.114663726571114,0.169230769230769,0.0344086021505376,0.193899782135076,0.0597701149425287,0.0466666666666667,0.181619256017505,0.101086956521739,0.128635346756152
419,70,50,50,50,1,1,0.8,0.6,19,"single-peaked",2000,0.98773608599558,0.990571217400486,0.900048371493067,0.900210703750527,0.868660839863371,0.961247492345053,0.884945716435558,0.964433206911083,0.0818681318681319,0.113924050632911,0.0090293453724605,0.199556541019956,0.00221238938053097,0.00558659217877095,0.155675675675676,0.0632497273718648,0.10077519379845
403,70,50,50,50,1,1,0.8,0.6,3,"single-peaked",2000,0.761541691365343,0.744069512862617,0.743381268436578,0.729133226324238,0.67099634459593,0.657931034482759,0.669318900126423,0.666875334403425,0.290518191841235,0.323651452282158,0.245575221238938,0.32183908045977,0.269662921348315,0.25752508361204,0.322791712104689,0.285867237687366,0.295454545454545
399,70,50,50,50,1,1,0.8,0.5,20,"single-peaked",2000,0.979489295718287,0.980050280981958,0.814600128990648,0.815784534534534,0.762357442977192,0.872291235334714,0.786783833172095,0.880509974259974,0.0600974553329724,0.0609243697478992,0.00451467268623025,0.165289256198347,0,0.00225479143179256,0.113541666666667,0.0337323177366703,0.0862068965517241
418,70,50,50,50,1,1,0.8,0.6,18,"single-peaked",2000,0.993919371027099,0.995643153526971,0.935356427139994,0.922282980177717,0.868191702910672,0.954055522623987,0.905878423513694,0.951919571656413,0.0826491516146689,0.121779859484778,0.00801603206412826,0.19047619047619,0.00717703349282297,0.00763358778625954,0.158241758241758,0.060475161987041,0.105438401775805
423,70,50,50,50,1,1,0.8,0.7,2,"single-peaked",2000,0.624093490607252,0.657617008259407,0.610999561114769,0.63500704721635,0.597187636522499,0.617785765269705,0.614299429449199,0.624471458773785,0.405524861878453,0.428899082568807,0.366359447004608,0.421841541755889,0.403805496828753,0.385887541345094,0.425249169435216,0.397701149425287,0.412765957446808
422,70,50,50,50,1,1,0.8,0.7,1,"single-peaked",2000,0.535014985014986,0.581835149313963,0.566417624521073,0.58479287237283,0.534124209124209,0.565814164648911,0.54847837985769,0.550705655396487,0.458725761772853,0.456876456876457,0.448275862068966,0.455508474576271,0.473347547974414,0.461283185840708,0.456159822419534,0.452546296296296,0.464399574920298
427,70,50,50,50,1,1,0.8,0.7,6,"single-peaked",2000,0.980108405108405,0.977680672268907,0.908775434111005,0.909531607402787,0.903494703494704,0.874173669467787,0.901930861830191,0.89295591599085,0.127001656543346,0.185031185031185,0.0805369127516778,0.178823529411765,0.0633187772925764,0.0718232044198895,0.182119205298013,0.134698275862069,0.118912797281993
411,70,50,50,50,1,1,0.8,0.6,11,"single-peaked",2000,0.989756248071583,0.994612068965517,0.88920253690996,0.885605590062112,0.901748431554047,0.916032943349754,0.917890933666043,0.922973602484471,0.0963724959393611,0.137931034482759,0.00655021834061135,0.232258064516129,0.00652173913043478,0.0065359477124183,0.185145317545748,0.0726681127982646,0.12
432,70,50,50,50,1,1,0.8,0.7,11,"single-peaked",2000,0.986202830188679,0.989918724601438,0.971888234686499,0.970824372759857,0.951269092542678,0.962589871834949,0.962981613469683,0.966077828981055,0.108407079646018,0.207058823529412,0.0412147505422994,0.168490153172867,0.0258064516129032,0.0334773218142549,0.187074829931973,0.120767494356659,0.096529284164859
409,70,50,50,50,1,1,0.8,0.6,9,"single-peaked",2000,0.987268170426065,0.982907383136741,0.892349809121961,0.888470757430489,0.85153634085213,0.944375273044998,0.866503415712276,0.953395653563439,0.0927441352973268,0.126315789473684,0.0316455696202532,0.203661327231121,0.0134228187919463,0.0228013029315961,0.163377192982456,0.0790305584826133,0.107466063348416
424,70,50,50,50,1,1,0.8,0.7,3,"single-peaked",2000,0.76208386009271,0.75959124390497,0.680790043290044,0.699681677018634,0.73673356510746,0.70449476086731,0.725524891774892,0.722031573498965,0.297073440088349,0.292035398230089,0.256818181818182,0.339869281045752,0.297826086956522,0.277777777777778,0.316136114160263,0.274663677130045,0.318824809575626
400,70,50,50,50,1,1,0.8,0.6,0,"single-peaked",2000,0.474931610942249,0.482910401002506,0.491906971605348,0.522352596069229,0.5178242147923,0.498509294068505,0.494102861562258,0.500051334702258,0.516268980477223,0.517021276595745,0.522041763341067,0.510964912280702,0.515400410677618,0.518518518518518,0.514038876889849,0.519422863485017,0.513255567338282
426,70,50,50,50,1,1,0.8,0.7,5,"single-peaked",2000,0.95678065409609,0.965811777385851,0.845068749368112,0.828306574923548,0.880843187386812,0.866100823045268,0.899989889798807,0.856263652249891,0.146195652173913,0.178970917225951,0.0934182590233546,0.197530864197531,0.112385321100917,0.102535832414553,0.188638799571275,0.135076252723312,0.157266811279826
435,70,50,50,50,1,1,0.8,0.7,14,"single-peaked",2000,0.985286131996658,0.988111620795107,0.98562925170068,0.981663035584604,0.92701545530493,0.931162625600699,0.936625744047618,0.940953418404398,0.102834908282379,0.142543859649123,0.0401785714285714,0.194954128440367,0.037037037037037,0.0385887541345094,0.168161434977578,0.0918141592920354,0.113966480446927
425,70,50,50,50,1,1,0.8,0.7,4,"single-peaked",2000,0.921174948240165,0.899865937365937,0.78919591543514,0.805446491493004,0.823861283643893,0.856641462891463,0.820422824302134,0.882626094835397,0.171645844649647,0.182608695652174,0.191810344827586,0.202702702702703,0.112050739957717,0.151547491995731,0.192477876106195,0.187229437229437,0.155943293347873
436,70,50,50,50,1,1,0.8,0.7,15,"single-peaked",2000,0.996438900939986,0.995673758865248,0.945982810164424,0.944760832260832,0.952171779774817,0.940106382978724,0.959985586162716,0.942559523809524,0.107084019769357,0.219088937093275,0.015695067264574,0.163829787234043,0.0225225225225225,0.0191011235955056,0.191192266380236,0.119073869900772,0.0951859956236324
431,70,50,50,50,1,1,0.8,0.7,10,"single-peaked",2000,0.994663894663895,0.995708812260537,0.946170333643219,0.939186941152007,0.951987426987427,0.937082649151615,0.957995041834521,0.943288625493866,0.113289760348584,0.213692946058091,0.0195227765726681,0.188505747126437,0.0305676855895196,0.0250272034820457,0.201744820065431,0.118769883351007,0.107502799552072
421,70,50,50,50,1,1,0.8,0.7,0,"single-peaked",2000,0.519172406908256,0.485036514605843,0.512571530758226,0.481607142857143,0.510881501447539,0.508575930372149,0.473847843858573,0.47422052154195,0.501086956521739,0.509433962264151,0.491416309012876,0.491596638655462,0.513064133016627,0.501691093573844,0.500524658971668,0.500530222693531,0.501672240802676
437,70,50,50,50,1,1,0.8,0.7,16,"single-peaked",2000,0.98989010989011,0.995843137254902,0.962854582693292,0.961360544217687,0.959618001046573,0.962198879551821,0.970322580645161,0.966323914181057,0.106666666666667,0.210989010989011,0.021505376344086,0.167058823529412,0.032967032967033,0.0271739130434783,0.189772727272727,0.115217391304348,0.0977272727272727
434,70,50,50,50,1,1,0.8,0.7,13,"single-peaked",2000,0.988203933747412,0.990972222222222,0.975336104269294,0.971166552745499,0.948959627329192,0.933955853174603,0.955675287356321,0.928722374117111,0.104657534246575,0.156182212581345,0.0323275862068966,0.186721991701245,0.0334928229665072,0.0328798185941043,0.171792152704136,0.0940540540540541,0.115555555555556
440,70,50,50,50,1,1,0.8,0.7,19,"single-peaked",2000,0.994544095665172,0.992695035460993,0.979563492063492,0.980094068877551,0.918831411488363,0.969463019250253,0.931949735449735,0.971439200680272,0.0904079382579934,0.15695067264574,0.0377777777777778,0.127659574468085,0.0379464285714286,0.0378619153674833,0.141921397379913,0.0970982142857143,0.0838779956427015
438,70,50,50,50,1,1,0.8,0.7,17,"single-peaked",2000,0.996585003711953,0.993236714975846,0.963264921353157,0.971580812618549,0.955334606002758,0.933010450557035,0.956087050204697,0.945812119397024,0.101457096600108,0.171492204899777,0.0158371040723982,0.2,0.0146750524109015,0.015233949945593,0.186295503211991,0.0942760942760943,0.108108108108108
441,70,50,50,50,1,1,0.8,0.7,20,"single-peaked",2000,0.990239605355885,0.992476851851852,0.988202304476395,0.983271803103264,0.938903151112454,0.952799823633158,0.950537881105333,0.955181915462814,0.0924092409240924,0.194092827004219,0.012847965738758,0.125,0.0359550561797753,0.0241228070175439,0.161147902869757,0.104144527098831,0.0798175598631699
439,70,50,50,50,1,1,0.8,0.7,18,"single-peaked",2000,0.990768588137009,0.990854728988369,0.963394134477825,0.964490968801313,0.938693086883877,0.951815887645381,0.94615522174535,0.963488843813387,0.103243243243243,0.192982456140351,0.0214592274678112,0.197701149425287,0.0141987829614604,0.0177267987486966,0.195286195286195,0.106290672451193,0.100215517241379
442,70,50,50,50,1,1,0.8,0.8,0,"single-peaked",2000,0.502304147465438,0.520715311986864,0.492260646330414,0.509576663646431,0.496247531270573,0.491766728243022,0.515790798348938,0.517285814960234,0.502711496746204,0.5,0.509513742071882,0.525862068965517,0.47568710359408,0.492600422832981,0.513363028953229,0.504961411245865,0.500533617929562
446,70,50,50,50,1,1,0.8,0.8,4,"single-peaked",2000,0.920774610292548,0.92497266129834,0.802373337394659,0.781217882836588,0.873326393337604,0.869432846207377,0.881295055335567,0.85695443645084,0.18111540585312,0.2152466367713,0.183368869936034,0.150313152400835,0.177458033573141,0.18058690744921,0.181621621621622,0.198907103825137,0.162946428571429
447,70,50,50,50,1,1,0.8,0.8,5,"single-peaked",2000,0.961059313105773,0.957472248158523,0.85228354978355,0.861938332816858,0.936183101559208,0.911956634505654,0.932332251082251,0.918528561099059,0.13962472406181,0.157079646017699,0.102272727272727,0.172113289760349,0.125813449023861,0.114317425083241,0.164654226125137,0.130044843049327,0.148913043478261
443,70,50,50,50,1,1,0.8,0.8,1,"single-peaked",2000,0.562815713287411,0.540354713313897,0.55778368240075,0.55066225165563,0.571852850154737,0.570313681027967,0.563592789413358,0.569554819720383,0.490153172866521,0.49685534591195,0.487964989059081,0.505668934240363,0.470198675496689,0.479120879120879,0.501089324618736,0.492505353319058,0.487695749440716
445,70,50,50,50,1,1,0.8,0.8,3,"single-peaked",2000,0.782784313725491,0.803133903133903,0.70010551948052,0.735054795849093,0.729871148459385,0.756512006512007,0.734472402597403,0.768072931820386,0.275767543859649,0.268235294117647,0.288636363636364,0.286324786324786,0.260692464358452,0.27389903329753,0.277715565509518,0.278612716763006,0.273201251303441
444,70,50,50,50,1,1,0.8,0.8,2,"single-peaked",2000,0.616987073251574,0.665542738834666,0.626216814159292,0.628665620094192,0.611302618495194,0.641346248644386,0.641735145385588,0.619079016221874,0.398682042833608,0.40139211136891,0.371681415929204,0.434782608695652,0.384615384615385,0.378169790518192,0.419037199124726,0.386183465458664,0.41044776119403
448,70,50,50,50,1,1,0.8,0.8,6,"single-peaked",2000,0.987745098039216,0.984903984903985,0.917889519824665,0.918035205535206,0.947247360482655,0.939360639360639,0.953414524805738,0.9502035002035,0.137589433131535,0.199095022624434,0.100418410041841,0.172494172494172,0.0854700854700855,0.0930232558139535,0.185993111366246,0.147826086956522,0.127090301003344
449,70,50,50,50,1,1,0.8,0.8,7,"single-peaked",2000,0.982650273224044,0.979167935831049,0.959694605893749,0.957821590174532,0.965883587041374,0.958967915524419,0.963018762108698,0.958492243051067,0.115219721329046,0.180327868852459,0.0706638115631692,0.14498933901919,0.0588235294117647,0.0649064906490649,0.163009404388715,0.126701570680628,0.103183315038419
450,70,50,50,50,1,1,0.8,0.8,8,"single-peaked",2000,0.989696680453919,0.981152647975078,0.969128955930198,0.968028305742898,0.97130130448616,0.96076435246996,0.969478951000691,0.96966329450235,0.100219058050383,0.11358574610245,0.0745341614906832,0.130841121495327,0.0858369098712446,0.0800842992623814,0.122006841505131,0.0933476394849785,0.10738255033557
451,70,50,50,50,1,1,0.8,0.8,9,"single-peaked",2000,0.993906020558003,0.987723214285714,0.97507326007326,0.97844130675526,0.969239039228026,0.965723320578231,0.970138670852957,0.969983388704319,0.119753777280358,0.136563876651982,0.0813186813186813,0.169642857142857,0.0906976744186047,0.0858757062146893,0.152993348115299,0.108910891089109,0.130979498861048
454,70,50,50,50,1,1,0.8,0.8,12,"single-peaked",2000,0.993304221251819,0.985827395091053,0.976013724267,0.984191522762952,0.966139010189229,0.972882026920032,0.96244281555417,0.984607535321821,0.103179029559398,0.16557734204793,0.074235807860262,0.121140142517815,0.0527472527472527,0.063526834611172,0.144318181818182,0.119956379498364,0.0856164383561644
460,70,50,50,50,1,1,0.8,0.8,18,"single-peaked",2000,0.992293510324484,0.994170243204578,0.98456677787888,0.982306368330465,0.9898598820059,0.982725321888412,0.991166211707613,0.982346528973035,0.1019955654102,0.130530973451327,0.0658174097664544,0.163090128755365,0.0433734939759036,0.0553047404063205,0.147058823529412,0.0975081256771398,0.106696935300795
452,70,50,50,50,1,1,0.8,0.8,10,"single-peaked",2000,0.989891304347826,0.983328234934231,0.975399385560676,0.98096818373367,0.96621635610766,0.966791577444682,0.964697900665643,0.976037715971344,0.110629067245119,0.169565217391304,0.0645161290322581,0.132762312633833,0.0752212389380531,0.0697928026172301,0.151024811218986,0.116756756756757,0.104461371055495
453,70,50,50,50,1,1,0.8,0.8,11,"single-peaked",2000,0.991684743311641,0.987672305764411,0.964758328223993,0.968037518037518,0.979885858898874,0.959440267335004,0.977386061720826,0.966390950319522,0.102981029810298,0.151843817787419,0.0515021459227468,0.151315789473684,0.0584415584415584,0.0549568965517241,0.151581243184297,0.101402373247033,0.104575163398693
458,70,50,50,50,1,1,0.8,0.8,16,"single-peaked",2000,0.995502092050209,0.993942731277533,0.983579638752052,0.985561303960837,0.985019426180514,0.981198867212083,0.983404488232074,0.984237316421896,0.0969359331476323,0.140167364016736,0.0436781609195402,0.143171806167401,0.0537383177570093,0.048667439165701,0.141630901287554,0.0941949616648412,0.0997732426303855
459,70,50,50,50,1,1,0.8,0.8,17,"single-peaked",2000,0.992862838915471,0.995560407569141,0.984810275194891,0.981110931957433,0.975962633857371,0.986803389478062,0.985502958579882,0.984725357411588,0.0887185104052574,0.169856459330144,0.0335305719921105,0.135371179039301,0.0270880361173815,0.0305263157894737,0.151826484018265,0.0951351351351351,0.0821309655937847
455,70,50,50,50,1,1,0.8,0.8,13,"single-peaked",2000,0.9943741209564,0.994294294294294,0.971093909666871,0.971439037153323,0.974944745830822,0.973064135564136,0.976875127733497,0.973908948194662,0.100598151169114,0.145569620253165,0.0643776824034335,0.13963963963964,0.0527472527472527,0.0586319218241042,0.142701525054466,0.10531914893617,0.0956618464961068
457,70,50,50,50,1,1,0.8,0.8,15,"single-peaked",2000,0.997512437810945,0.995661605206074,0.977807430664574,0.981618107769423,0.98546552949538,0.979785146162587,0.983720565149137,0.982069757727653,0.0819761129207383,0.148936170212766,0.0351648351648352,0.117136659436009,0.0241228070175439,0.0296377607025247,0.133190118152524,0.092972972972973,0.0708833151581243
475,70,50,50,50,1,1,0.8,0.9,12,"single-peaked",2000,0.988379614140738,0.989388807069219,0.970550489699426,0.9746785971408,0.989500390320063,0.982955326460481,0.989972419227738,0.985128046899105,0.10567296996663,0.0772833723653396,0.104018912529551,0.131958762886598,0.105831533477322,0.104966139954853,0.106359649122807,0.0905882352941176,0.119198312236287
464,70,50,50,50,1,1,0.8,0.9,1,"single-peaked",2000,0.563712522045855,0.549975312705728,0.55598177542622,0.519180188779298,0.532975412387177,0.530019749835418,0.560143543013914,0.547499734860536,0.463894967177243,0.4880174291939,0.460905349794239,0.440092165898617,0.465478841870824,0.463101604278075,0.464725643896976,0.474074074074074,0.453001132502831
456,70,50,50,50,1,1,0.8,0.8,14,"single-peaked",2000,0.988997187469693,0.991247264770241,0.982312925170068,0.979900271512114,0.976607506546407,0.97427842033969,0.980931449502878,0.972848788638263,0.103225806451613,0.156822810590631,0.0615384615384615,0.131004366812227,0.0592105263157895,0.0603732162458836,0.14436248682824,0.110993657505285,0.0951859956236324
461,70,50,50,50,1,1,0.8,0.8,19,"single-peaked",2000,0.992161016949153,0.994125973106865,0.983863005245295,0.98162490508732,0.983217312348668,0.983914669901931,0.984701223902088,0.981961167154789,0.0991869918699187,0.129237288135593,0.0475161987041037,0.140127388535032,0.0774487471526196,0.0620842572062084,0.134676564156946,0.0887700534759358,0.10989010989011
477,70,50,50,50,1,1,0.8,0.9,14,"single-peaked",2000,0.992686682063126,0.9945295404814,0.987612955630013,0.982932578972183,0.986891015066535,0.986993331249349,0.991186922530206,0.982337340876945,0.0947249007373795,0.110854503464203,0.0788912579957356,0.0962800875273523,0.0940594059405941,0.0859106529209622,0.103370786516854,0.0942350332594235,0.0952380952380952
467,70,50,50,50,1,1,0.8,0.9,4,"single-peaked",2000,0.932770745428973,0.926667193426043,0.79414818438791,0.794226469930695,0.914268133413702,0.912210282343026,0.899657534246575,0.914157165213503,0.179329608938547,0.20464135021097,0.221461187214612,0.143805309734513,0.145539906103286,0.184027777777778,0.174946004319654,0.212719298245614,0.144646924829157
471,70,50,50,50,1,1,0.8,0.9,8,"single-peaked",2000,0.98915236155562,0.986690085870414,0.97136917673794,0.969923126201153,0.986148288235865,0.980601092896175,0.985213304410701,0.981961349562246,0.118356164383562,0.120162932790224,0.114967462039046,0.110070257611241,0.12780269058296,0.121278941565601,0.115468409586057,0.117647058823529,0.119129438717068
466,70,50,50,50,1,1,0.8,0.9,3,"single-peaked",2000,0.77484126984127,0.774973662031184,0.708069620253165,0.695126488095238,0.756203703703704,0.739823008849558,0.772787321679727,0.745750956632653,0.264109589041096,0.217777777777778,0.246315789473684,0.263274336283186,0.330357142857143,0.287107258938245,0.240576496674058,0.232432432432432,0.296666666666667
468,70,50,50,50,1,1,0.8,0.9,5,"single-peaked",2000,0.977254962460146,0.977119628339141,0.891151229722658,0.889912280701755,0.940221639411704,0.927259529088798,0.939374672946102,0.933837197159566,0.144109589041096,0.120950323974082,0.131868131868132,0.17960088691796,0.144736842105263,0.138309549945115,0.149890590809628,0.12636165577342,0.162072767364939
462,70,50,50,50,1,1,0.8,0.8,20,"single-peaked",2000,0.992663219133807,0.994539007092199,0.983550975456262,0.98427589592538,0.978681857358328,0.984708713272543,0.977973568281938,0.984835542464408,0.101566720691518,0.135746606334842,0.0682819383259912,0.134042553191489,0.0701030927835052,0.0692225772097977,0.134868421052632,0.1015625,0.101570680628272
479,70,50,50,50,1,1,0.8,0.9,16,"single-peaked",2000,0.995278969957082,0.99653537563822,0.977863276458124,0.979151545144617,0.991773962804006,0.997374179431072,0.993091334894614,0.996304849884527,0.0919798093101514,0.0815450643776824,0.0983606557377049,0.0962800875273523,0.092378752886836,0.0953488372093023,0.0888407367280607,0.0895856662933931,0.0943820224719101
470,70,50,50,50,1,1,0.8,0.9,7,"single-peaked",2000,0.985046395431834,0.990492098843992,0.964268133413703,0.956500591207137,0.970648516365861,0.975193551808251,0.977144866385373,0.970960980328926,0.112384069830878,0.117773019271949,0.105485232067511,0.115812917594655,0.110609480812641,0.107960741548528,0.116812227074236,0.111583421891605,0.11322869955157
472,70,50,50,50,1,1,0.8,0.9,9,"single-peaked",2000,0.995655430711611,0.996132785763176,0.961220110361741,0.958502195204323,0.9867924023542,0.989151266255989,0.986996730022481,0.989401103230891,0.106476399560922,0.112359550561798,0.0965665236051502,0.122950819672131,0.0921985815602837,0.094488188976378,0.117899249732047,0.104281009879254,0.108671789242591
474,70,50,50,50,1,1,0.8,0.9,11,"single-peaked",2000,0.998420221169036,0.998860398860399,0.959699170124482,0.956738250855898,0.987756714060032,0.990071733821734,0.989730290456432,0.990429505135388,0.104860731840524,0.14218009478673,0.0601659751037344,0.138888888888889,0.0827886710239651,0.0712008501594049,0.140449438202247,0.0984513274336283,0.111111111111111
463,70,50,50,50,1,1,0.8,0.9,0,"single-peaked",2000,0.492678698888549,0.501859956236324,0.507620108176901,0.499578914535247,0.494720607729173,0.50683025945608,0.499127691165553,0.498037533790809,0.508465319497542,0.522483940042827,0.456570155902004,0.553610503282276,0.5,0.478500551267916,0.537878787878788,0.490174672489083,0.526775956284153
476,70,50,50,50,1,1,0.8,0.9,13,"single-peaked",2000,0.991776315789474,0.994657637321294,0.980316808448225,0.973526991441738,0.98969298245614,0.992937762012254,0.99356605065024,0.989708141321045,0.0983516483516483,0.0921052631578947,0.100616016427105,0.0993227990970655,0.101382488479263,0.100977198697068,0.0956618464961068,0.0965005302226935,0.100342075256556
469,70,50,50,50,1,1,0.8,0.9,6,"single-peaked",2000,0.9784180543383,0.977409670008354,0.926988730527013,0.931137284701114,0.971852176453403,0.965765977443609,0.972561042978676,0.96678824721378,0.12080173347779,0.167689161554192,0.102088167053364,0.120614035087719,0.0893617021276596,0.095449500554939,0.144973544973545,0.13695652173913,0.10475161987041
465,70,50,50,50,1,1,0.8,0.9,2,"single-peaked",2000,0.666206247456248,0.645261957789798,0.643294086865516,0.635708874458875,0.660065628815629,0.637079753950579,0.644157509157509,0.637169913419913,0.366997792494481,0.363247863247863,0.364835164835165,0.369710467706013,0.370454545454545,0.367597765363128,0.366412213740458,0.364030335861322,0.37007874015748
490,70,50,50,50,1,1,0.8,1,6,"single-peaked",2000,0.988683665685954,0.986213928826349,0.937284644194757,0.942134263471843,0.974196360466384,0.972664933210972,0.973568753344034,0.974426246082297,0.122527472527473,0.102974828375286,0.130337078651685,0.11134903640257,0.144373673036093,0.137554585152838,0.107300884955752,0.116780045351474,0.127931769722815
473,70,50,50,50,1,1,0.8,0.9,10,"single-peaked",2000,0.992176128093159,0.992719270336197,0.978484623015873,0.976740717885426,0.986280931586609,0.983105313394846,0.987951388888889,0.984387534711509,0.110810810810811,0.115720524017467,0.127083333333333,0.115812917594655,0.0842332613390929,0.106044538706257,0.115766262403528,0.121535181236674,0.099780701754386
484,70,50,50,50,1,1,0.8,1,0,"single-peaked",2000,0.49509479717813,0.525163011262596,0.496950710108604,0.508806370230212,0.499454365079365,0.502398241454258,0.504996867167919,0.490208136234626,0.507953922106418,0.513888888888889,0.519736842105263,0.516597510373444,0.481236203090508,0.500550055005501,0.515317286652079,0.516891891891892,0.499465240641711
494,70,50,50,50,1,1,0.8,1,10,"single-peaked",2000,0.995494505494505,0.996153846153846,0.969730429485227,0.969887955182073,0.993479853479854,0.993514328808446,0.994207533759773,0.99406262505002,0.0998914223669924,0.0791208791208791,0.119402985074627,0.085972850678733,0.113445378151261,0.116402116402116,0.0824972129319955,0.0995670995670996,0.100217864923747
496,70,50,50,50,1,1,0.8,1,12,"single-peaked",2000,0.994947209653092,0.996455505279035,0.985291385548059,0.980330902662689,0.992232277526395,0.98794710191769,0.994179622567713,0.985896586012596,0.0982241953385128,0.0723981900452489,0.114989733059548,0.0769230769230769,0.127610208816705,0.120915032679739,0.0746606334841629,0.0947255113024758,0.101947308132875
485,70,50,50,50,1,1,0.8,1,1,"single-peaked",2000,0.574322533136966,0.532583774250441,0.568153484569794,0.531020110451183,0.560181639666176,0.525379188712522,0.578160126711629,0.5490882567469,0.473248758963045,0.451546391752577,0.46137339055794,0.479012345679012,0.50328227571116,0.482123510292524,0.464044943820225,0.456361724500526,0.491879350348028
486,70,50,50,50,1,1,0.8,1,2,"single-peaked",2000,0.638821709786278,0.602365424430642,0.634752313247575,0.636407579273009,0.659411323584551,0.644461697722567,0.607766305574363,0.623718373660369,0.397583745194948,0.393700787401575,0.400473933649289,0.452173913043478,0.341067285382831,0.370457209847597,0.421487603305785,0.396774193548387,0.398428731762065
478,70,50,50,50,1,1,0.8,0.9,15,"single-peaked",2000,0.997473684210526,0.996317388003037,0.98479413599501,0.985873680015939,0.991523809523809,0.988990129081245,0.989701601164483,0.990809922295278,0.0875675675675676,0.0884210526315789,0.0807860262008734,0.0751708428246014,0.104602510460251,0.092948717948718,0.0820568927789934,0.0846730975348339,0.0905125408942203
481,70,50,50,50,1,1,0.8,0.9,18,"single-peaked",2000,0.990120663650076,0.995950797170309,0.996624859794025,0.992153339323151,0.986651583710407,0.990703199239785,0.99414448863057,0.986632724368574,0.0958083832335329,0.0972850678733032,0.109207708779443,0.0953436807095344,0.0817610062893082,0.0953389830508475,0.0963045912653975,0.103410341034103,0.0883620689655172
488,70,50,50,50,1,1,0.8,1,4,"single-peaked",2000,0.924458374573848,0.929593023255814,0.838831486472997,0.82883597883598,0.911178928846365,0.883690476190476,0.922436857342518,0.887065018315018,0.168141592920354,0.113163972286374,0.192872117400419,0.146511627906977,0.213675213675214,0.203174603174603,0.129779837775203,0.154945054945055,0.181514476614699
489,70,50,50,50,1,1,0.8,1,5,"single-peaked",2000,0.96508214008214,0.969325487632124,0.895514223194748,0.901889078984887,0.955583305583306,0.957161926555519,0.957067312701886,0.961536450907708,0.124451754385965,0.10955710955711,0.12472647702407,0.118993135011442,0.141716566866267,0.133611691022964,0.11431870669746,0.117381489841986,0.131130063965885
492,70,50,50,50,1,1,0.8,1,8,"single-peaked",2000,0.989285714285714,0.989992119779354,0.967274623524624,0.962091026886945,0.988195278111245,0.982677586400991,0.989616402116402,0.981422092646583,0.107300884955752,0.0861344537815126,0.128205128205128,0.0921985815602837,0.122448979591837,0.125412541254125,0.0889877641824249,0.106991525423729,0.107638888888889
480,70,50,50,50,1,1,0.8,0.9,17,"single-peaked",2000,0.995935868754661,0.99247660187185,0.973351449275362,0.974747629244417,0.993773303504847,0.989884809215263,0.992101449275362,0.99446823697359,0.0887316276537833,0.0782997762863535,0.0869565217391304,0.0950323974082073,0.0942184154175589,0.0906148867313916,0.0868131868131868,0.0826901874310915,0.0946236559139785
493,70,50,50,50,1,1,0.8,1,9,"single-peaked",2000,0.982715355805244,0.989820061636346,0.966689708141321,0.96018876018876,0.987041198501873,0.985853464559101,0.992688172043011,0.979767267267267,0.0916530278232406,0.0674157303370786,0.0967741935483871,0.0793319415448852,0.123873873873874,0.11001100110011,0.0735930735930736,0.0824175824175824,0.100758396533044
483,70,50,50,50,1,1,0.8,0.9,20,"single-peaked",2000,0.996792255363684,0.99956043956044,0.98390635232482,0.977075630252101,0.994960753532182,0.997399267399268,0.998166339227243,0.993607843137255,0.108459869848156,0.131868131868132,0.100196463654224,0.127472527472527,0.0729411764705882,0.0877944325481799,0.12967032967033,0.115145228215768,0.101136363636364
502,70,50,50,50,1,1,0.8,1,18,"single-peaked",2000,0.997685185185185,0.995591397849462,0.970988672605301,0.976419605499103,0.998070987654321,0.99505376344086,0.994649730561971,0.998147041243275,0.0962389380530973,0.0439814814814815,0.113163972286374,0.109677419354839,0.115062761506276,0.114160263446762,0.0780379041248606,0.0786127167630058,0.112407211028632
501,70,50,50,50,1,1,0.8,1,17,"single-peaked",2000,0.998993288590604,0.998845265588915,0.987617096018735,0.986825042517007,0.998545861297539,0.999422632794457,0.998224043715847,0.999553571428571,0.0809471365638767,0.0782997762863535,0.112704918032787,0.0577367205542725,0.0714285714285714,0.092948717948718,0.0681818181818182,0.0962566844919786,0.0646992054483541
499,70,50,50,50,1,1,0.8,1,15,"single-peaked",2000,0.997879973907371,0.997241379310345,0.980905285191,0.979641456582633,0.997716894977169,0.996091954022989,0.997435897435898,0.996823529411765,0.0805038335158817,0.0782778864970646,0.0769230769230769,0.0689655172413793,0.0988235294117647,0.0875,0.0739957716701903,0.077639751552795,0.0837209302325581
482,70,50,50,50,1,1,0.8,0.9,19,"single-peaked",2000,0.997668038408779,0.994789436117059,0.977523492767395,0.979830994897959,0.988232412306487,0.991929234220455,0.985492556224264,0.993526785714286,0.0847732181425486,0.0802469135802469,0.0709534368070953,0.0920770877944325,0.0959821428571429,0.0834260289210234,0.0860440713536201,0.0757737459978655,0.0939890710382514
