"BehaviorSpace results (NetLogo 6.1.1)"
"value_weight_M.nlogo"
"experiment"
"05/19/2021 16:35:41:944 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","density","fraction_blue","circle_blue","circle_orange","dominant_con","M_con","eth_con","val_con","dominant_lib","M_lib","val_lib","eth_lib","determinism","[step]","mean [count (turtles-on neighbors) with [color = [color] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""square"" and color = blue]","mean [count (turtles-on neighbors) with [color = [color] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""square"" and color = orange]","mean [count (turtles-on neighbors) with [color = [color] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""circle"" and color = blue]","mean [count (turtles-on neighbors) with [color = [color] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""circle"" and color = orange]","mean [count (turtles-on neighbors) with [ shape = [ shape] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""square"" and color = blue]","mean [count (turtles-on neighbors) with [shape = [shape] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""square"" and color = orange]","mean [count (turtles-on neighbors) with [shape = [shape] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""circle"" and color = blue]","mean [count (turtles-on neighbors) with [shape = [shape] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and  shape = ""circle""  and color = orange]","count turtles with [movers? = TRUE] / count turtles","count turtles with [movers? = TRUE and color = blue and shape = ""square""] / count turtles with [color = blue and shape = ""square""]","count turtles with [movers? = TRUE and color = blue and shape = ""circle""] / count turtles with [color = blue and shape = ""circle""]","count turtles with [movers? = TRUE and color = orange and shape =  ""square""] / count turtles with [color = orange and shape =  ""square""]","count turtles with [movers? = TRUE and color = orange and shape = ""circle""] / count turtles with [color = orange and shape =  ""circle""]","count turtles with [movers? = TRUE and shape =  ""circle""] / count turtles with [shape =  ""circle""]","count turtles with [movers? = TRUE and shape =  ""square""] / count turtles with [shape =  ""square""]","count turtles with [movers? = TRUE and color = blue] / count turtles with [color = blue]","count turtles with [movers? = TRUE and color = orange] / count turtles with [color = orange]"
"5535","70","50","50","50","1","0.4","1","0.5","1","0.4","1","0.5","14","2000","0.9900000000000001","0.9898546144121365","0.5154561403508775","0.4774522225741732","0.9692509363295881","0.9761061946902656","0.9777243107769422","0.9795929680076019","0.11629182665935271","0.16179775280898875","0.10736842105263159","0.11946902654867257","0.07760532150776053","0.09287257019438445","0.14046822742474915","0.13369565217391305","0.09856035437430787"
"5536","70","50","50","50","1","0.4","1","0.5","1","0.4","1","0.5","15","2000","0.9921799912625602","0.9922218887555023","0.4989379347244519","0.4934590390966225","0.9734327217125383","0.968452380952381","0.9781326912787581","0.9732955150740383","0.11627906976744186","0.1461187214611872","0.058426966292134834","0.18907563025210083","0.06711409395973154","0.06278026905829596","0.16849015317286653","0.10192525481313704","0.13001083423618634"
"5539","70","50","50","50","1","0.4","1","0.5","1","0.5","1","0.5","2","2000","0.5840747236394558","0.5844205262013489","0.5313092633114516","0.5118250425170066","0.5424851190476192","0.5395439225918679","0.5820725226633323","0.5550648384353747","0.4785036292573981","0.5022321428571429","0.44638949671772427","0.4863013698630137","0.4799107142857143","0.46298342541436466","0.49435665914221216","0.4740331491712707","0.48306997742663654"
"5538","70","50","50","50","1","0.4","1","0.5","1","0.5","1","0.5","1","2000","0.5123316498316505","0.5559081070444711","0.5037668798862825","0.5117637102234259","0.5100559163059163","0.5305883510428969","0.5382196162046907","0.5212536673437149","0.5073363431151241","0.5340050377833753","0.511727078891258","0.506198347107438","0.4786729857819905","0.49607182940516276","0.5187287173666288","0.5219399538106235","0.49337748344370863"
"5537","70","50","50","50","1","0.4","1","0.5","1","0.5","1","0.5","0","2000","0.4889459377831472","0.49446962592476834","0.5019005847953215","0.4925721742835836","0.5050765126346519","0.503118161925602","0.5032685881370096","0.48505912432086945","0.49263502454991814","0.5031712473572939","0.5307017543859649","0.45076586433260396","0.4854586129753915","0.5083056478405316","0.4774193548387097","0.5166846071044133","0.46792035398230086"
"5540","70","50","50","50","1","0.4","1","0.5","1","0.5","1","0.5","3","2000","0.6738398544131029","0.6508330583965694","0.5438361528822054","0.5257010582010583","0.5923288848448088","0.602793357527769","0.606495405179616","0.6226984126984131","0.4138121546961326","0.40976645435244163","0.4144736842105263","0.42032332563510394","0.4111111111111111","0.41280353200883","0.41482300884955753","0.4120819848975189","0.41562853907134767"
"5541","70","50","50","50","1","0.4","1","0.5","1","0.5","1","0.5","4","2000","0.7042857142857148","0.7226564056584983","0.4939880952380952","0.5607043026854348","0.6500240770465499","0.6326160589758916","0.644495464852608","0.651537386443047","0.35","0.3595505617977528","0.30238095238095236","0.39539748953974896","0.33752620545073375","0.3210702341137124","0.3781148429035753","0.33179190751445087","0.36649214659685864"
"5542","70","50","50","50","1","0.4","1","0.5","1","0.5","1","0.5","5","2000","0.8120302219248362","0.8310256799110305","0.5022684880403779","0.5333739465935626","0.7215066354410619","0.7403346476594886","0.7522328286153168","0.7530536095035029","0.2531926707384786","0.24824355971896955","0.23963133640552994","0.2908704883227176","0.232409381663113","0.23588039867109634","0.27060133630289535","0.24390243902439024","0.26170212765957446"
"5543","70","50","50","50","1","0.4","1","0.5","1","0.5","1","0.5","6","2000","0.9079580475196337","0.8930547218887555","0.501567172762825","0.5404042081949059","0.8492245750074562","0.8171043417366949","0.8253651943869341","0.8335409745293465","0.1934408004446915","0.22129436325678498","0.15458937198067632","0.22478991596638656","0.16511627906976745","0.15995260663507108","0.22303664921465968","0.19036954087346025","0.19646799116997793"
"5544","70","50","50","50","1","0.4","1","0.5","1","0.5","1","0.5","7","2000","0.9519152336860669","0.955348333836706","0.5422350230414746","0.5102080551846906","0.8693231922398591","0.9182220879895296","0.8916154633896569","0.9227080551846903","0.1774193548387097","0.22453703703703703","0.15913978494623657","0.20084566596194503","0.12383177570093458","0.1422172452407615","0.2121546961325967","0.19063545150501673","0.16426193118756938"
"5546","70","50","50","50","1","0.4","1","0.5","1","0.5","1","0.5","9","2000","0.9727383386892592","0.9758682220091619","0.518131868131868","0.47640199587807763","0.9419612425747396","0.9628475551294347","0.9516483516483513","0.9613407094044907","0.13456321215409658","0.18813905930470348","0.09401709401709402","0.16778523489932887","0.08428246013667426","0.08930540242557883","0.17841880341880342","0.14211076280041798","0.12641083521444696"
"5545","70","50","50","50","1","0.4","1","0.5","1","0.5","1","0.5","8","2000","0.9736607142857145","0.973575378018506","0.5080563654033048","0.4928471598282921","0.9503374787414968","0.9387610020311442","0.9614310009718169","0.9528850953379251","0.15941240478781285","0.18973214285714285","0.15510204081632653","0.15839243498817968","0.13626834381551362","0.14581178903826267","0.17451205510907003","0.17164179104477612","0.14666666666666667"
"5547","70","50","50","50","1","0.4","1","0.5","1","0.5","1","0.5","10","2000","0.9735044132069304","0.9774697938877045","0.5183140420347241","0.4729864103413988","0.9495477824997277","0.9606559041527061","0.9605416793583104","0.9611175560711519","0.12236987818383167","0.13501144164759726","0.10660980810234541","0.16631130063965885","0.07888631090487239","0.09333333333333334","0.15121412803532008","0.12030905077262694","0.12444444444444444"
"5548","70","50","50","50","1","0.4","1","0.5","1","0.5","1","0.5","11","2000","0.9855449735449737","0.9875426092345834","0.5291311888994009","0.523559736394558","0.9504497354497358","0.9632372688771822","0.9603910438347518","0.9688111181972789","0.12306843267108168","0.15777777777777777","0.09050772626931568","0.14967462039045554","0.09375","0.09211986681465038","0.15367727771679474","0.12403100775193798","0.12211221122112212"
"5549","70","50","50","50","1","0.4","1","0.5","1","0.5","1","0.5","12","2000","0.9813763861709071","0.9896605876393112","0.49754106882927823","0.49214753587024324","0.9540987171124159","0.9750709219858156","0.9705058224163022","0.9731700977334163","0.12006578947368421","0.19863013698630136","0.07205240174672489","0.13829787234042554","0.07423580786026202","0.07314410480349345","0.16740088105726872","0.13392857142857142","0.10668103448275862"
"5551","70","50","50","50","1","0.4","1","0.5","1","0.5","1","0.5","14","2000","0.9937712096332787","0.9932311420143279","0.522497982243745","0.48306301878549585","0.9573973727422003","0.973630425621576","0.9672341606133977","0.9783093053735258","0.12416481069042316","0.12183908045977011","0.1059322033898305","0.17218543046357615","0.0963302752293578","0.1013215859030837","0.14752252252252251","0.11356119073869901","0.13498312710911137"
"5550","70","50","50","50","1","0.4","1","0.5","1","0.5","1","0.5","13","2000","0.9928265524625268","0.9916165413533835","0.49676212170517403","0.5088089923469391","0.9748750892219845","0.9748922305764411","0.9771857034385508","0.9799798044217684","0.10989611809732094","0.16274089935760172","0.07972665148063782","0.13052631578947368","0.0625","0.07102593010146561","0.1464968152866242","0.12251655629139073","0.09750812567713976"
"5552","70","50","50","50","1","0.4","1","0.5","1","0.5","1","0.5","15","2000","0.994078947368421","0.9896344396344396","0.49129377969285165","0.5026250822909808","0.9722222222222223","0.9744588744588746","0.968961993149928","0.980856374807988","0.10407488986784141","0.1600877192982456","0.06496519721577726","0.13737373737373737","0.04608294930875576","0.055491329479768786","0.14826498422712933","0.11386696730552424","0.09472551130247578"
"5553","70","50","50","50","1","0.4","1","0.5","1","0.6","1","0.5","0","2000","0.5003951149425288","0.46941351150705246","0.4885724548440068","0.47932950191570906","0.5186884236453202","0.5018639304274045","0.5001565065681443","0.4998330596606466","0.4955849889624724","0.48060344827586204","0.47413793103448276","0.5033407572383074","0.5264367816091954","0.4994438264738598","0.49178532311062434","0.47737068965517243","0.5147058823529411"
"5564","70","50","50","50","1","0.4","1","0.5","1","0.6","1","0.5","11","2000","0.9856672932330828","0.9792339774047092","0.49120516047828794","0.48624398073836295","0.9618081662489556","0.9589430894308942","0.9617815187749104","0.9723729266987693","0.1212624584717608","0.19517543859649122","0.07929515418502203","0.13968957871396895","0.0696629213483146","0.07452725250278086","0.16758544652701213","0.13736263736263737","0.10491071428571429"
"5557","70","50","50","50","1","0.4","1","0.5","1","0.6","1","0.5","4","2000","0.6811382245205779","0.7159573934837095","0.5177630871761798","0.5254194018964258","0.6340390002154711","0.6736942355889725","0.6653552617435237","0.6711185787225173","0.3208585580627408","0.3778280542986425","0.27313769751693","0.33263157894736844","0.29978118161925604","0.2866666666666667","0.3544165757906216","0.3254237288135593","0.3165236051502146"
"5558","70","50","50","50","1","0.4","1","0.5","1","0.6","1","0.5","5","2000","0.8037236355729506","0.8332219747587242","0.5334279407127088","0.514320029563932","0.7082708197434229","0.732445116131085","0.7561888994008196","0.7440687361419067","0.24330357142857142","0.2437357630979499","0.22075055187637968","0.27616926503340755","0.2328159645232816","0.22676991150442477","0.26013513513513514","0.2320627802690583","0.2544444444444444"
"5556","70","50","50","50","1","0.4","1","0.5","1","0.6","1","0.5","3","2000","0.636468732071142","0.6281347473487219","0.527553725267443","0.5156845889340413","0.5715490533562825","0.5866890205864004","0.6223326706428098","0.6325362092320519","0.41734860883797054","0.44096385542168676","0.415506958250497","0.40829694323144106","0.40700218818380746","0.4114583333333333","0.4238258877434135","0.42701525054466233","0.40765027322404374"
"5560","70","50","50","50","1","0.4","1","0.5","1","0.6","1","0.5","7","2000","0.9511665603741498","0.9351098088902968","0.48662383177570107","0.5483440170940175","0.9213860544217691","0.8646737408932537","0.9085002225189142","0.900045787545787","0.15812917594654788","0.18040089086859687","0.12149532710280374","0.17960088691796008","0.14957264957264957","0.13616071428571427","0.18","0.1516533637400228","0.16430903155603918"
"5559","70","50","50","50","1","0.4","1","0.5","1","0.6","1","0.5","6","2000","0.9025716465075735","0.8948543880362063","0.5405876393110438","0.4945691609977323","0.8358423231993023","0.8399276859504139","0.8451899696048631","0.8440136054421774","0.18939812258420763","0.2219679633867277","0.15531914893617021","0.20867768595041322","0.17142857142857143","0.16292134831460675","0.21498371335504887","0.1874310915104741","0.1913716814159292"
"5554","70","50","50","50","1","0.4","1","0.5","1","0.6","1","0.5","1","2000","0.5302765129956363","0.5283168775069419","0.5187675070028016","0.4826336675020883","0.5131568962246257","0.5502725496246014","0.5104886399004046","0.5128863826232251","0.49946808510638296","0.5577689243027888","0.45751633986928103","0.4946004319654428","0.4824561403508772","0.46994535519125685","0.5274611398963731","0.5098855359001041","0.4885745375408052"
"5565","70","50","50","50","1","0.4","1","0.5","1","0.6","1","0.5","12","2000","0.9881002824858758","0.9896361690743712","0.4919756045594971","0.48754971514565215","0.9611733252623087","0.9706099518459069","0.9700090550761693","0.9766607545952917","0.09518539014941893","0.13559322033898305","0.0738255033557047","0.1101123595505618","0.05869074492099323","0.06629213483146068","0.12322791712104689","0.10554951033732318","0.08445945945945946"
"5555","70","50","50","50","1","0.4","1","0.5","1","0.6","1","0.5","2","2000","0.5970238095238094","0.6125861195542052","0.5393881208397339","0.5317283163265304","0.5563474268631221","0.553201621073961","0.5805734767025089","0.5600659013605445","0.4505194095133953","0.4282511210762332","0.4559139784946237","0.4595744680851064","0.4575892857142857","0.45673603504928806","0.4443231441048035","0.442371020856202","0.45860566448801743"
"5561","70","50","50","50","1","0.4","1","0.5","1","0.6","1","0.5","8","2000","0.9753993211540382","0.9683964608808036","0.49538619275461376","0.5190421075837744","0.940990316462015","0.9292225867382444","0.9314536340852132","0.9329668209876539","0.14167127836192583","0.15723270440251572","0.10287081339712918","0.1875","0.1111111111111111","0.10705882352941176","0.1724137931034483","0.1318435754189944","0.1513157894736842"
"5562","70","50","50","50","1","0.4","1","0.5","1","0.6","1","0.5","9","2000","0.9722259395561499","0.9806144393241167","0.5417390436258362","0.49055264307557905","0.9271495483439275","0.9358115719406043","0.9495807127882598","0.9370603975535167","0.1407202216066482","0.16393442622950818","0.09014675052410902","0.2064516129032258","0.10321100917431193","0.0963855421686747","0.1860986547085202","0.125","0.1564927857935627"
"5563","70","50","50","50","1","0.4","1","0.5","1","0.6","1","0.5","10","2000","0.9695071010860487","0.9795227465986394","0.47542615198504334","0.5122330827067667","0.9412620091896406","0.9569063562925171","0.9553090289233479","0.9588746867167919","0.12961941533370105","0.16228070175438597","0.08083140877598152","0.1870824053452116","0.08842105263157894","0.08480176211453745","0.17458563535911603","0.12260967379077616","0.13636363636363635"
"5566","70","50","50","50","1","0.4","1","0.5","1","0.6","1","0.5","13","2000","0.9878530199958773","0.9857548125633232","0.4881414437921286","0.4949072567523593","0.9704906204906205","0.9678444782168188","0.9745787127636439","0.9741810391582604","0.1281767955801105","0.16883116883116883","0.08904109589041095","0.1613588110403397","0.0888382687927107","0.08893956670467502","0.16505894962486603","0.13","0.12637362637362637"
"5568","70","50","50","50","1","0.4","1","0.5","1","0.6","1","0.5","15","2000","0.9924521072796936","0.9924742268041237","0.5048879236379238","0.5188292784362657","0.9878544061302684","0.9681246931762395","0.9912135349635349","0.9757226034518611","0.1162280701754386","0.13302752293577982","0.06531531531531531","0.1934156378600823","0.06768558951965066","0.06651884700665188","0.1648590021691974","0.09886363636363636","0.13241525423728814"
"5567","70","50","50","50","1","0.4","1","0.5","1","0.6","1","0.5","14","2000","0.993138730902197","0.9908755116302287","0.4972600570161549","0.5352087069137283","0.9742779078844653","0.9685883997204754","0.9787720409671631","0.9780758119147238","0.10523446019629226","0.11475409836065574","0.07538802660753881","0.15481171548117154","0.07531380753138076","0.07534983853606028","0.13591160220994475","0.09453302961275627","0.11506276150627615"
"5570","70","50","50","50","1","0.4","1","0.5","1","0.7","1","0.5","1","2000","0.4983001373626376","0.5484531234531238","0.49414965986394555","0.5304614367114366","0.5096268315018319","0.5221487971487969","0.5435504971219258","0.5383623321123326","0.4953322350356947","0.53125","0.46593406593406594","0.504149377593361","0.4829059829059829","0.4745395449620802","0.5167037861915368","0.4971297359357061","0.4936842105263158"
"5569","70","50","50","50","1","0.4","1","0.5","1","0.7","1","0.5","0","2000","0.4644409937888198","0.5137528592222913","0.5065843957720383","0.5018901640994665","0.49190734989648016","0.5197936161364108","0.5180015255530127","0.4920265780730892","0.487964989059081","0.4673913043478261","0.5148741418764302","0.4847161572052402","0.48625792811839325","0.5","0.4760348583877996","0.49052396878483834","0.48549946294307195"
"5571","70","50","50","50","1","0.4","1","0.5","1","0.7","1","0.5","2","2000","0.6242717694453055","0.5763664357197844","0.5322718253968252","0.5081589844175652","0.5695950831525671","0.5416996590784118","0.5790302579365082","0.5786368094148417","0.46604086140254003","0.4642082429501085","0.47291666666666665","0.47113163972286376","0.45537757437070936","0.46455834242093785","0.46756152125279643","0.46865037194473963","0.4632183908045977"
"5579","70","50","50","50","1","0.4","1","0.5","1","0.7","1","0.5","10","2000","0.9813701802073898","0.9865024630541871","0.5096111111111108","0.5147151085056052","0.9439393939393939","0.9608921729611384","0.9596031746031749","0.9641160135760569","0.14583333333333334","0.18736842105263157","0.11555555555555555","0.1559633027522936","0.12311015118790497","0.11938663745892661","0.17233809001097694","0.15243243243243243","0.13904338153503892"
"5582","70","50","50","50","1","0.4","1","0.5","1","0.7","1","0.5","13","2000","0.9923543689320389","0.992543859649123","0.49416820607553374","0.4882321955330808","0.9736245954692558","0.9809576023391813","0.979941502463054","0.9851638221660345","0.12829131652661063","0.15048543689320387","0.1206896551724138","0.13347921225382933","0.11061946902654868","0.11572052401746726","0.14154200230149597","0.13470319634703196","0.12211221122112212"
"5584","70","50","50","50","1","0.4","1","0.5","1","0.7","1","0.5","15","2000","0.9950561797752809","0.9920914375139728","0.4905286343612334","0.5081744350282486","0.9783146067415731","0.953834115805947","0.981374554226977","0.9679101089588374","0.1229827490261547","0.14606741573033707","0.08590308370044053","0.1643192488262911","0.09957627118644068","0.09287257019438445","0.1549942594718714","0.11568409343715239","0.13028953229398663"
"5578","70","50","50","50","1","0.4","1","0.5","1","0.7","1","0.5","9","2000","0.9742215088282503","0.9749195249195248","0.5349923503537964","0.47786089661089665","0.9312894596040664","0.9533161283161283","0.9498015873015869","0.9594031531531534","0.12940528634361234","0.15730337078651685","0.11244979919678715","0.14219114219114218","0.10810810810810811","0.11040339702760085","0.14988558352402745","0.13361611876988336","0.12485681557846506"
"5576","70","50","50","50","1","0.4","1","0.5","1","0.7","1","0.5","7","2000","0.9289763524457398","0.9374835008630321","0.5474432388989358","0.49093601895734595","0.8654842889536768","0.9053736419941115","0.8842450271247733","0.9052753328819677","0.1788482834994463","0.1836734693877551","0.1751054852320675","0.21321961620469082","0.13981042654028436","0.15848214285714285","0.1989010989010989","0.17923497267759564","0.17845117845117844"
"5572","70","50","50","50","1","0.4","1","0.5","1","0.7","1","0.5","3","2000","0.6387403836790345","0.6376577579806985","0.5347965177260336","0.508957887223412","0.5746786444639206","0.5922102025665502","0.5936962450178315","0.5796854287753642","0.4190424959655729","0.44171779141104295","0.3986784140969163","0.40089086859688194","0.43254817987152033","0.4158523344191097","0.42217484008528783","0.4209968186638388","0.4170305676855895"
"5573","70","50","50","50","1","0.4","1","0.5","1","0.7","1","0.5","4","2000","0.7134143870314081","0.711667731969746","0.4940072182719237","0.5320054000981834","0.642071935157042","0.6091456269308624","0.6492000646412416","0.6438880706921947","0.3329718004338395","0.3617021276595745","0.31221719457013575","0.33109619686800895","0.32577319587628867","0.3193096008629989","0.346782988004362","0.33771929824561403","0.3283261802575107"
"5574","70","50","50","50","1","0.4","1","0.5","1","0.7","1","0.5","5","2000","0.8241845363938396","0.8416613873930944","0.49499374928969203","0.5289883463934094","0.7469847981475889","0.7376491394784083","0.7542959427207638","0.739604681535061","0.2526141992294992","0.2452431289640592","0.26968973747016706","0.25277161862527714","0.24472573839662448","0.2564389697648376","0.24891774891774893","0.25672645739910316","0.24864864864864866"
"5575","70","50","50","50","1","0.4","1","0.5","1","0.7","1","0.5","6","2000","0.9056287030941405","0.917795904369979","0.5285041407867497","0.49864952814838914","0.8306972789115645","0.8654908877131098","0.8671739130434777","0.8629406660158373","0.17902251510159253","0.18807339449541285","0.15434782608695652","0.20781893004115226","0.16400911161731208","0.15906562847608455","0.1984815618221258","0.17075892857142858","0.18702702702702703"
"5589","70","50","50","50","1","0.4","1","0.5","1","0.8","1","0.5","4","2000","0.7207873376623385","0.7567963947066797","0.5282217595558395","0.5303428778918975","0.6412878787878796","0.6644211732833181","0.6800475122784546","0.6644568938686591","0.34331669439822515","0.37272727272727274","0.3632286995515695","0.33406113537117904","0.30501089324618735","0.33370165745856356","0.3530066815144766","0.36794582392776526","0.31952017448200654"
"5585","70","50","50","50","1","0.4","1","0.5","1","0.8","1","0.5","0","2000","0.49679388922951184","0.49580077107429393","0.49632823516650393","0.49614029468289605","0.5153484569793582","0.5095446493695948","0.4880816791409045","0.47894778987828296","0.5016592920353983","0.49356223175965663","0.49430523917995445","0.49015317286652077","0.5291479820627802","0.511864406779661","0.49187432286023836","0.49392265193370166","0.5094130675526024"
"5581","70","50","50","50","1","0.4","1","0.5","1","0.7","1","0.5","12","2000","0.993424036281179","0.9898772398772401","0.4980021598272139","0.5064033189033186","0.9803854875283446","0.9666171666171665","0.9836830196441428","0.9773294166151308","0.11423930698429886","0.17687074829931973","0.056155507559395246","0.15384615384615385","0.07142857142857142","0.06378378378378378","0.1648590021691974","0.11504424778761062","0.11346765641569459"
"5591","70","50","50","50","1","0.4","1","0.5","1","0.8","1","0.5","6","2000","0.895170607925711","0.9240282986703037","0.5180043098917273","0.5153983323287122","0.7892344239283018","0.8442408228207755","0.8412829811836432","0.8479781997187058","0.18344519015659955","0.20634920634920634","0.16114790286975716","0.20476190476190476","0.16455696202531644","0.162891046386192","0.20557491289198607","0.18344519015659955","0.18344519015659955"
"5580","70","50","50","50","1","0.4","1","0.5","1","0.7","1","0.5","11","2000","0.9913470250679554","0.990994033547225","0.5113510520487267","0.5082117527862207","0.9677413671599718","0.9643982888663739","0.9743808517064326","0.973900709219858","0.1309782608695652","0.20507399577167018","0.07188160676532769","0.15330188679245282","0.09574468085106383","0.08377518557794274","0.1806020066889632","0.13847780126849896","0.12304250559284116"
"5583","70","50","50","50","1","0.4","1","0.5","1","0.7","1","0.5","14","2000","0.9906312292358804","0.99097533632287","0.5075848904962831","0.5216193373901283","0.9545902547065339","0.9661434977578477","0.9675683142455292","0.9729933352651404","0.12642430819316333","0.17906976744186046","0.09282700421940929","0.1681614349775785","0.07505070993914807","0.08376421923474664","0.1735159817351598","0.1338495575221239","0.11927582534611289"
"5593","70","50","50","50","1","0.4","1","0.5","1","0.8","1","0.5","8","2000","0.9593400621118012","0.9539476512952808","0.4908094098883573","0.527423469387755","0.9195419254658387","0.923038267225626","0.9210839598997493","0.937699298469387","0.15124153498871332","0.17278617710583152","0.1291866028708134","0.1986455981941309","0.10267857142857142","0.11547344110854503","0.18543046357615894","0.15209988649262202","0.15039281705948374"
"5577","70","50","50","50","1","0.4","1","0.5","1","0.7","1","0.5","8","2000","0.969246031746032","0.967441730790677","0.5128917378917375","0.5203483709273184","0.9352337923121057","0.9393749302999891","0.9471637159137154","0.9493583959899748","0.14828693790149894","0.2389558232931727","0.07051282051282051","0.18266978922716628","0.09894736842105263","0.08483563096500531","0.21297297297297296","0.15734989648033126","0.1385809312638581"
"5588","70","50","50","50","1","0.4","1","0.5","1","0.8","1","0.5","3","2000","0.65750302430441","0.643707482993198","0.5137268170426068","0.5318419960576826","0.5903387220939185","0.5607568027210886","0.618027568922306","0.6209513435003635","0.4132231404958678","0.4226327944572748","0.39789473684210525","0.4486607142857143","0.38562091503267976","0.39186295503211993","0.4358683314415437","0.40969162995594716","0.41675854465270123"
"5586","70","50","50","50","1","0.4","1","0.5","1","0.8","1","0.5","1","2000","0.520240740740741","0.5351843317972352","0.5075455927051672","0.48637861394557763","0.5158412698412699","0.5417204301075271","0.5488551165146915","0.5337717899659864","0.4844517184942717","0.5044444444444445","0.474468085106383","0.44731182795698926","0.5133928571428571","0.4934640522875817","0.47540983606557374","0.4891304347826087","0.47973713033953996"
"5594","70","50","50","50","1","0.4","1","0.5","1","0.8","1","0.5","9","2000","0.9762857142857144","0.9729448891625615","0.5312624829181121","0.4834942084942083","0.9283227513227512","0.9395243226600987","0.9388810049406074","0.9398853398853395","0.12112676056338029","0.1711111111111111","0.07947019867549669","0.14838709677419354","0.08108108108108109","0.08023255813953488","0.15956284153005465","0.12513842746400886","0.11697247706422019"
"5587","70","50","50","50","1","0.4","1","0.5","1","0.8","1","0.5","2","2000","0.5796811032105149","0.5824088706278977","0.5104625550660795","0.5264367816091958","0.5543713639301873","0.5245627897176574","0.5705396475770923","0.5591492200328408","0.4530905077262693","0.47737556561085975","0.42951541850220265","0.4668141592920354","0.4396551724137931","0.434640522875817","0.4720357941834452","0.453125","0.45305676855895194"
"5590","70","50","50","50","1","0.4","1","0.5","1","0.8","1","0.5","5","2000","0.8401672694394214","0.8222177635098993","0.5389161706349209","0.49131668871252226","0.7526898734177214","0.7469796682718028","0.7626909722222223","0.7631806657848329","0.2445414847161572","0.270042194092827","0.20416666666666666","0.27191011235955054","0.23325635103926096","0.21796276013143484","0.27094668117519044","0.23689727463312368","0.2528473804100228"
"5592","70","50","50","50","1","0.4","1","0.5","1","0.8","1","0.5","7","2000","0.9500208398457851","0.9515117157974302","0.5106260088781274","0.4833439153439153","0.8943237470042724","0.9089650145772594","0.9137030871670702","0.9207989417989414","0.16153846153846155","0.1925601750547046","0.1271186440677966","0.2018140589569161","0.12666666666666668","0.12689804772234273","0.19710467706013363","0.15931108719052745","0.1638608305274972"
"5596","70","50","50","50","1","0.4","1","0.5","1","0.8","1","0.5","11","2000","0.9919139390231468","0.9877956989247314","0.49368670545141147","0.5073985298817515","0.9725757112266747","0.96578853046595","0.9753043525102351","0.9748402045381908","0.11916529379461833","0.1841541755888651","0.06787330316742081","0.14408602150537633","0.07606263982102908","0.0719910011248594","0.16416309012875535","0.1276127612761276","0.11074561403508772"
"5598","70","50","50","50","1","0.4","1","0.5","1","0.8","1","0.5","13","2000","0.9894584396258503","0.9819624003447532","0.463668430335097","0.5285640648011783","0.9844494047619048","0.9650829562594271","0.9811480379188713","0.9810358370152183","0.10730088495575221","0.1358574610244989","0.06481481481481481","0.1425339366515837","0.0865979381443299","0.07633587786259542","0.13916947250280584","0.10102156640181612","0.11326860841423948"
"5595","70","50","50","50","1","0.4","1","0.5","1","0.8","1","0.5","10","2000","0.9869096609837352","0.9820332735604704","0.4926426921807986","0.5147298433722279","0.9656648050166569","0.9539051603905162","0.9631529748157919","0.963350152423","0.11297297297297297","0.14814814814814814","0.08545034642032333","0.13389121338912133","0.07947019867549669","0.08239277652370203","0.14107883817427386","0.11860718171926006","0.10741138560687433"
"5597","70","50","50","50","1","0.4","1","0.5","1","0.8","1","0.5","12","2000","0.9870978120978119","0.9839217296113848","0.49675166517546443","0.49696069696069717","0.9505603818103817","0.9530213464696228","0.9586663684262848","0.968446193446193","0.11691136487221315","0.15765765765765766","0.08977035490605428","0.14022988505747128","0.08523908523908524","0.0875","0.149032992036405","0.12242686890574214","0.11135371179039301"
"5600","70","50","50","50","1","0.4","1","0.5","1","0.8","1","0.5","15","2000","0.9948992443324938","0.9954678362573101","0.5300925925925928","0.48080390285290076","0.9633501259445844","0.9819757727652466","0.9778537135018617","0.9857169371089193","0.11508379888268157","0.16120906801007556","0.0720164609053498","0.1615720524017467","0.07349665924276169","0.07272727272727272","0.16140350877192983","0.11211778029445074","0.11797133406835722"
"5601","70","50","50","50","1","0.4","1","0.5","1","0.9","1","0.5","0","2000","0.4629247835497838","0.5207839359810317","0.47404647710403086","0.5265855911330048","0.504518398268398","0.5211692353289865","0.48042137718396705","0.4860555213464695","0.47587354409317806","0.49772727272727274","0.4940047961630695","0.45643153526970953","0.45905172413793105","0.47559591373439275","0.4761388286334056","0.4959159859976663","0.45771670190274844"
