"BehaviorSpace results (NetLogo 6.1.1)"
"value_weight.nlogo"
"basic_compl_2"
"04/27/2021 07:27:28:906 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","density","fraction_blue","circle_blue","circle_orange","dominant_con","eth_con","val_con","dominant_lib","val_lib","eth_lib","determinism","utility_function","[step]","mean [count (turtles-on neighbors) with [color = [color] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""square"" and color = blue]","mean [count (turtles-on neighbors) with [color = [color] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""square"" and color = orange]","mean [count (turtles-on neighbors) with [color = [color] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""circle"" and color = blue]","mean [count (turtles-on neighbors) with [color = [color] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""circle"" and color = orange]","mean [count (turtles-on neighbors) with [ shape = [ shape] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""square"" and color = blue]","mean [count (turtles-on neighbors) with [shape = [shape] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""square"" and color = orange]","mean [count (turtles-on neighbors) with [shape = [shape] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""circle"" and color = blue]","mean [count (turtles-on neighbors) with [shape = [shape] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and  shape = ""circle""  and color = orange]","count turtles with [movers? = TRUE] / count turtles","count turtles with [movers? = TRUE and color = blue and shape = ""square""] / count turtles with [color = blue and shape = ""square""]","count turtles with [movers? = TRUE and color = blue and shape = ""circle""] / count turtles with [color = blue and shape = ""circle""]","count turtles with [movers? = TRUE and color = orange and shape =  ""square""] / count turtles with [color = orange and shape =  ""square""]","count turtles with [movers? = TRUE and color = orange and shape = ""circle""] / count turtles with [color = orange and shape =  ""circle""]","count turtles with [movers? = TRUE and shape =  ""circle""] / count turtles with [shape =  ""circle""]","count turtles with [movers? = TRUE and shape =  ""square""] / count turtles with [shape =  ""square""]","count turtles with [movers? = TRUE and color = blue] / count turtles with [color = blue]","count turtles with [movers? = TRUE and color = orange] / count turtles with [color = orange]"
"1039","70","50","50","50","0.6","1","0.8","0.8","1","0.9","2","single-peaked","2000","0.5709339894621738","0.544945136891446","0.542403754374801","0.5168395226943236","0.5808355701361968","0.5680755299882816","0.5663670590730727","0.5496738039478084","0.4556048834628191","0.47390396659707723","0.42538975501113585","0.48322147651006714","0.4379391100702576","0.4315068493150685","0.47840172786177104","0.4504310344827586","0.4610983981693364"
"1041","70","50","50","50","0.6","1","0.8","0.8","1","0.9","4","single-peaked","2000","0.661810570381999","0.6618093228852729","0.5434704968944101","0.5246506818689914","0.6982234432234435","0.7073789431384365","0.6915450310559008","0.7017186452045617","0.38953168044077136","0.41098901098901097","0.3847826086956522","0.3987341772151899","0.3615023474178404","0.37358916478555304","0.4047362755651238","0.3978142076502732","0.3811111111111111"
"1042","70","50","50","50","0.6","1","0.8","0.8","1","1","2","single-peaked","2000","0.5548418209876544","0.5324891315337178","0.509275053304904","0.5269124779541445","0.5922784391534394","0.5596324941866342","0.5713752665245205","0.5795993165784834","0.4634146341463415","0.47453703703703703","0.4861407249466951","0.4437367303609342","0.44907407407407407","0.4683684794672586","0.4584717607973422","0.48057713651498335","0.44629014396456257"
"1046","70","50","50","50","0.6","1","0.8","0.9","1","0.5","3","single-peaked","2000","0.6229003415712282","0.5803919928627191","0.5320778748180495","0.5214446589446586","0.6060804701627486","0.6220028995204645","0.5992332085672699","0.647318747318747","0.42207432057681643","0.4578059071729958","0.4104803493449782","0.39344262295081966","0.42342342342342343","0.41685144124168516","0.42730299667036625","0.434549356223176","0.4087256027554535"
"1045","70","50","50","50","0.6","1","0.8","0.9","1","0.5","2","single-peaked","2000","0.5345394052817636","0.5400864830237027","0.5384982500795421","0.5079228243021346","0.5797800998128512","0.5882286995515699","0.5857275426874541","0.564137931034483","0.46140939597315433","0.4410480349344978","0.48552338530066813","0.452914798206278","0.4666666666666667","0.4762443438914027","0.4469026548672566","0.46306504961411243","0.45970488081725314"
"1043","70","50","50","50","0.6","1","0.8","0.8","1","1","3","single-peaked","2000","0.5995502102278286","0.5935658914728683","0.5580573593073594","0.5340418880900282","0.5860296274567323","0.6092635658914733","0.5957629870129871","0.5994399291445245","0.418412348401323","0.42915811088295686","0.4113636363636364","0.40930232558139534","0.4223194748358862","0.4169453734671126","0.4198473282442748","0.42071197411003236","0.4160090191657272"
"1050","70","50","50","50","0.6","1","0.8","0.9","1","0.6","4","single-peaked","2000","0.6629108723135279","0.6185370310652476","0.531928222022562","0.5165539425932031","0.7242361989043411","0.6808153283886921","0.7165668363781572","0.7170323325635115","0.3538205980066445","0.3561946902654867","0.3228511530398323","0.4099099099099099","0.3279445727482679","0.3252747252747253","0.3828125","0.33907427341227125","0.3694412770809578"
"1037","70","50","50","50","0.6","1","0.8","0.8","1","0.8","3","single-peaked","2000","0.5772358323494686","0.5850715286114453","0.5271358543417364","0.5588657825999591","0.6368973829201109","0.6252651060424173","0.6151018099547515","0.6156469760900145","0.44243070362473347","0.4690082644628099","0.416289592760181","0.4852941176470588","0.39662447257383965","0.40611353711790393","0.47708333333333336","0.44384449244060475","0.44105263157894736"
"1057","70","50","50","50","0.6","1","0.8","0.9","1","0.9","2","single-peaked","2000","0.5511439933891127","0.5364024512758694","0.5159066143619921","0.5201340730466948","0.6094592500774715","0.5887532650190881","0.5690612400566635","0.565190129449838","0.45347533632286996","0.46637744034707157","0.4645308924485126","0.45358649789029537","0.42718446601941745","0.4464075382803298","0.45989304812834225","0.46547884187082406","0.44130925507900676"
"1056","70","50","50","50","0.6","1","0.8","0.9","1","0.8","4","single-peaked","2000","0.6448994947866287","0.6520369156837046","0.5323331158947596","0.5417425431711149","0.7062882940986781","0.7076152249890788","0.7260083713850846","0.7191627420198855","0.3606094808126411","0.40857787810383744","0.2990867579908676","0.3922018348623853","0.34285714285714286","0.3213885778275476","0.4004550625711035","0.35414301929625425","0.367003367003367"
"1047","70","50","50","50","0.6","1","0.8","0.9","1","0.5","4","single-peaked","2000","0.6051953305594083","0.6476937536148071","0.54497157071784","0.5287775246772972","0.6769012944983825","0.6951802583381537","0.7107650522895723","0.6870891636836968","0.36824696802646084","0.40048543689320387","0.3006396588486141","0.39878542510121456","0.37585421412300685","0.3370044052863436","0.3995584988962472","0.3473325766174801","0.3879957127545552"
"1040","70","50","50","50","0.6","1","0.8","0.8","1","0.9","3","single-peaked","2000","0.5827685492801774","0.6303520114942534","0.5309497645211932","0.5538557933294779","0.5890891472868219","0.6051544540229894","0.6271428571428574","0.6248770965876229","0.4395008138903961","0.4558139534883721","0.3934065934065934","0.47413793103448276","0.4352226720647773","0.41517386722866173","0.465324384787472","0.423728813559322","0.45407098121085593"
"1053","70","50","50","50","0.6","1","0.8","0.9","1","0.7","4","single-peaked","2000","0.6613782051282056","0.6447435897435907","0.5243247298919571","0.5299319727891159","0.7141454899267407","0.6679748822605969","0.7226515606242494","0.7276094812925172","0.33649025069637883","0.3485576923076923","0.29831932773109243","0.3912087912087912","0.31026785714285715","0.3041125541125541","0.37083811710677383","0.3217488789237668","0.35105204872646734"
"1048","70","50","50","50","0.6","1","0.8","0.9","1","0.6","2","single-peaked","2000","0.5424310505113104","0.5562236620311843","0.5034260478384899","0.5231136295854464","0.5933297180043388","0.5851743573535609","0.5966617292078124","0.590548265235113","0.45016429353778753","0.4360086767895879","0.42626728110599077","0.4446902654867257","0.4906054279749478","0.4600219058050383","0.4403066812705367","0.4312849162011173","0.4683136412459721"
"1052","70","50","50","50","0.6","1","0.8","0.9","1","0.7","3","single-peaked","2000","0.5889484546461302","0.5898727232828617","0.5534818228366617","0.514716198979592","0.5838341890667476","0.6462941628264213","0.6156630824372765","0.6360411352040825","0.42032967032967034","0.4418604651162791","0.4344086021505376","0.41705069124423966","0.3861607142857143","0.41073384446878425","0.42998897464167585","0.43816631130063965","0.4013605442176871"
"1044","70","50","50","50","0.6","1","0.8","0.8","1","1","4","single-peaked","2000","0.6381664212076589","0.6630606599486273","0.571676924738149","0.575275330396476","0.6849926362297502","0.7070440624382534","0.6831227729186917","0.6813273547304385","0.3619763694951665","0.4","0.3242630385487528","0.3755186721991701","0.3436123348017621","0.3340782122905028","0.3877973112719752","0.36393088552915764","0.36004273504273504"
"1062","70","50","50","50","0.6","1","0.8","0.9","1","1","4","single-peaked","2000","0.67359022556391","0.616762581809975","0.5517557570073985","0.5335681520314547","0.7147243107769424","0.6754457233130219","0.6941804730644993","0.702361839231106","0.3548922056384743","0.39878542510121456","0.3544857768052516","0.3744075829383886","0.286697247706422","0.3213885778275476","0.3875545851528384","0.3774973711882229","0.3298368298368298"
"1049","70","50","50","50","0.6","1","0.8","0.9","1","0.6","3","single-peaked","2000","0.5828655462184875","0.6175511570089889","0.5403759655813043","0.4992231164766374","0.6105294117647064","0.6317938420348064","0.6491541996675473","0.6094679186228484","0.42483660130718953","0.4376470588235294","0.37782340862423","0.463855421686747","0.42018779342723006","0.39759036144578314","0.4517876489707476","0.4057017543859649","0.44372294372294374"
"1054","70","50","50","50","0.6","1","0.8","0.9","1","0.8","2","single-peaked","2000","0.5872391084093213","0.5646782075275526","0.5404093386814771","0.5168828680897644","0.5814108409321174","0.5803675400291121","0.5747994446158591","0.5807580733442811","0.4709748083242059","0.4531914893617021","0.46004319654427644","0.5087336244541485","0.46206896551724136","0.4610244988864143","0.48060344827586204","0.4565916398713826","0.48600223964165734"
"1067","70","50","50","50","0.6","1","0.8","1","1","0.6","3","single-peaked","2000","0.5961148648648653","0.5882186745666014","0.4854815409309792","0.534298451891045","0.6631032818532824","0.6092165898617513","0.6681754949170691","0.666948363707623","0.41182974018794916","0.40540540540540543","0.3842696629213483","0.4470046082949309","0.411522633744856","0.39849624060150374","0.42596810933940776","0.3948256467941507","0.4282608695652174"
"1063","70","50","50","50","0.6","1","0.8","1","1","0.5","2","single-peaked","2000","0.5577987327987333","0.5282718031032638","0.5340790758216729","0.5226560846560846","0.586639936639937","0.5943820224719106","0.5654517843583909","0.5891904761904765","0.4446280991735537","0.45322245322245325","0.4145785876993166","0.4786516853932584","0.4311111111111111","0.4229471316085489","0.4654427645788337","0.43478260869565216","0.4547486033519553"
"1060","70","50","50","50","0.6","1","0.8","0.9","1","1","2","single-peaked","2000","0.554712756662298","0.5527803884711779","0.5328473244968092","0.5321090663339582","0.5572384228920929","0.5473318713450296","0.5853043691703491","0.5803571428571429","0.4550408719346049","0.4426605504587156","0.47216494845360824","0.4451754385964912","0.4585152838427948","0.46553552492046657","0.4439461883408072","0.4581976112920738","0.45185995623632386"
"1061","70","50","50","50","0.6","1","0.8","0.9","1","1","3","single-peaked","2000","0.6130042462845005","0.5563061545372865","0.5351337448559671","0.49152823920265776","0.6255105651602468","0.6107423629829293","0.6354962766999803","0.6434966777408643","0.4301490889011596","0.4394904458598726","0.42386831275720166","0.47877358490566035","0.37906976744186044","0.4028384279475983","0.4581005586592179","0.4315569487983281","0.42857142857142855"
"1064","70","50","50","50","0.6","1","0.8","1","1","0.5","3","single-peaked","2000","0.5918392730226423","0.5634796903171073","0.5089637386683341","0.5169367526746385","0.652865773174942","0.6482023544384354","0.6367901427529439","0.6724223830501366","0.4155276107162384","0.4541577825159915","0.4288840262582057","0.43207126948775054","0.3458149779735683","0.38748627881448955","0.4433551198257081","0.44168466522678185","0.38870431893687707"
"1055","70","50","50","50","0.6","1","0.8","0.9","1","0.8","3","single-peaked","2000","0.5614947089947093","0.5788158795345658","0.5125812293597528","0.5294355270197969","0.6368015873015872","0.6346558130439037","0.6143150101203797","0.6272552166934193","0.43521049753963914","0.42","0.40268456375838924","0.5051334702258727","0.4067415730337079","0.4047085201793722","0.464247598719317","0.411371237458194","0.4581545064377682"
"1072","70","50","50","50","0.6","1","0.8","1","1","0.8","2","single-peaked","2000","0.5729767243220159","0.5718347040308659","0.4972975918056006","0.5256864006864007","0.5771060217809098","0.5744263376992587","0.5629481311975595","0.5833708708708715","0.46800222593210905","0.515695067264574","0.45080091533180777","0.44680851063829785","0.4594594594594595","0.4551645856980704","0.48034934497816595","0.48357870894677235","0.45295404814004375"
"1058","70","50","50","50","0.6","1","0.8","0.9","1","0.9","3","single-peaked","2000","0.5907284768211924","0.5732061317677761","0.5381957002210169","0.5390450588837693","0.6269683590875641","0.6061535116329642","0.6465767530640955","0.6564695340501793","0.41092896174863386","0.3973509933774834","0.3881856540084388","0.4474885844748858","0.4129032258064516","0.40042598509052185","0.4219977553310887","0.3926645091693635","0.42967884828349945"
"1069","70","50","50","50","0.6","1","0.8","1","1","0.7","2","single-peaked","2000","0.5569637589549092","0.5365008503401358","0.5014821822768841","0.5097613768345477","0.5764801938474505","0.5824803358843541","0.5778487333123099","0.6049915531622855","0.4495565410199557","0.46238938053097345","0.4282560706401766","0.49776785714285715","0.41019955654101997","0.4192477876106195","0.48","0.4453038674033149","0.45383759733036705"
"1065","70","50","50","50","0.6","1","0.8","1","1","0.5","4","single-peaked","2000","0.6523143709385327","0.6362544577302286","0.49111975986975964","0.524340545346769","0.7108660914030044","0.7128041745332505","0.7182615995115997","0.7610328986366328","0.3344138303619665","0.37360178970917224","0.2948717948717949","0.3964757709251101","0.27800829875518673","0.2863157894736842","0.3851276359600444","0.3333333333333333","0.33547008547008544"
"1068","70","50","50","50","0.6","1","0.8","1","1","0.6","4","single-peaked","2000","0.6622893396041547","0.6352293719211819","0.5215787215787215","0.520264609184431","0.7170634920634923","0.7487299876847292","0.6985789360789367","0.7487220277866162","0.34291915355398805","0.4053497942386831","0.2882882882882883","0.3793103448275862","0.29175946547884185","0.29003359462486","0.39263157894736844","0.34946236559139787","0.3362541073384447"
"1059","70","50","50","50","0.6","1","0.8","0.9","1","0.9","4","single-peaked","2000","0.6489010989010991","0.6567807648223409","0.5104608805828321","0.542661547377572","0.7010727367870228","0.702954048140044","0.7271328265230709","0.7276103544866226","0.3459051724137931","0.3758241758241758","0.3237250554323725","0.4048140043763676","0.2839756592292089","0.3029661016949153","0.39035087719298245","0.3498896247240618","0.34210526315789475"
"1051","70","50","50","50","0.6","1","0.8","0.9","1","0.7","2","single-peaked","2000","0.5468584656084658","0.551303088803089","0.4954292852044459","0.5122824631860775","0.5615766178266183","0.5559872372372374","0.5913735087182624","0.5839883342895396","0.45711241342567926","0.4658119658119658","0.4539614561027837","0.45045045045045046","0.4578313253012048","0.45595854922279794","0.4583333333333333","0.45989304812834225","0.4543524416135881"
"1066","70","50","50","50","0.6","1","0.8","1","1","0.6","2","single-peaked","2000","0.5620909376966646","0.5488901869158881","0.5346093673609068","0.5000492789708476","0.5487334801762114","0.572404873164219","0.596240344186956","0.5967424006639694","0.4524070021881838","0.4911894273127753","0.4127310061601643","0.4439252336448598","0.46405228758169936","0.4376321353065539","0.46825396825396826","0.4505844845908608","0.45434047350620066"
"1070","70","50","50","50","0.6","1","0.8","1","1","0.7","3","single-peaked","2000","0.6056049458409982","0.5681842556842559","0.5230967230967236","0.48088685015290494","0.6343092172491317","0.6531585156585157","0.6447232947232953","0.6661451507208394","0.4400656814449918","0.4699570815450644","0.40124740124740127","0.49324324324324326","0.3967889908256881","0.39912758996728465","0.48131868131868133","0.4350580781414995","0.44545454545454544"
"1071","70","50","50","50","0.6","1","0.8","1","1","0.7","4","single-peaked","2000","0.6373880748880753","0.6225187699269779","0.5165638177517226","0.517577184720042","0.7150310337810345","0.7011699064074879","0.7115267921423429","0.7134824699110414","0.3547863710113575","0.4081196581196581","0.28509719222462204","0.39740820734341253","0.3274725274725275","0.30610021786492375","0.4027926960257787","0.3469387755102041","0.3627450980392157"
"1077","70","50","50","50","0.6","1","0.8","1","1","0.9","4","single-peaked","2000","0.651060846560847","0.6629977876106197","0.5611052631578952","0.4975105629781889","0.7060899470899479","0.7699852507374635","0.7378571428571429","0.7579564919492975","0.33612040133779264","0.47555555555555556","0.25473684210526315","0.32079646017699115","0.2949640287769784","0.273542600896861","0.39800443458980045","0.3621621621621622","0.3084004602991945"
"1074","70","50","50","50","0.6","1","0.8","1","1","0.8","4","single-peaked","2000","0.6168018877929792","0.6394774011299436","0.515108225108225","0.5205734040341029","0.7002412769116558","0.7288690476190477","0.7141152597402608","0.7308899979205651","0.34964266080263884","0.38752783964365256","0.2840909090909091","0.4279661016949153","0.29475982532751094","0.289532293986637","0.40825190010857765","0.3363329583802025","0.36236559139784946"
"1075","70","50","50","50","0.6","1","0.8","1","1","0.9","2","single-peaked","2000","0.5483928571428575","0.5351410934744265","0.5156843903480675","0.5088746921182266","0.5717410714285714","0.5674906305114638","0.5828261797992742","0.5758133210180625","0.44401756311745333","0.44583333333333336","0.4439461883408072","0.4305555555555556","0.4547413793103448","0.44945054945054946","0.43859649122807015","0.4449244060475162","0.44308035714285715"
"1073","70","50","50","50","0.6","1","0.8","1","1","0.8","3","single-peaked","2000","0.5892683531746027","0.5872144380140117","0.49833659491193766","0.5128809523809525","0.6515476190476198","0.6446263580058891","0.6349804305283758","0.6387645502645501","0.4267827980402831","0.45208333333333334","0.454337899543379","0.4349680170575693","0.36444444444444446","0.40878378378378377","0.44362486828240255","0.4531590413943355","0.40043525571273125"
"1079","70","50","50","50","0.6","1","0.8","1","1","1","3","single-peaked","2000","0.5734074074074073","0.594323523400777","0.4849673763736265","0.5288465494189033","0.6445026455026458","0.6295089924381772","0.6385016025641035","0.6324411189961955","0.4142538975501114","0.4634146341463415","0.3389423076923077","0.44635193133047213","0.4017278617710583","0.3720136518771331","0.4547437295528899","0.40369088811995385","0.4241119483315393"
"1076","70","50","50","50","0.6","1","0.8","1","1","0.9","3","single-peaked","2000","0.5913268653918259","0.5674679979518695","0.5212020771185509","0.5196846992765359","0.6631842894638175","0.6698489503328218","0.6196718594630432","0.6419015225137679","0.4292682926829268","0.49015748031496065","0.41067285382830626","0.4731182795698925","0.3310657596371882","0.3704128440366973","0.48201438848920863","0.4536741214057508","0.40397350993377484"
"1082","70","50","50","50","0.6","1","0.9","0.5","1","0.5","3","single-peaked","2000","0.6060918293564717","0.5837916026625702","0.534955703211517","0.5741186679683261","0.6271717797748165","0.5882821300563237","0.5723754152823921","0.584887189499946","0.43875278396436523","0.40476190476190477","0.4558139534883721","0.44086021505376344","0.45558086560364464","0.45569620253164556","0.4228694714131607","0.42937219730941706","0.4480088495575221"
"1080","70","50","50","50","0.6","1","0.8","1","1","1","4","single-peaked","2000","0.6569216182048042","0.6117354867354867","0.5266916006649063","0.5029299847793","0.7504161399072905","0.7195748695748699","0.7508384668035591","0.7608719286801476","0.358250276854928","0.3938053097345133","0.30390143737166325","0.43356643356643354","0.3082191780821918","0.30594594594594593","0.41316685584562995","0.34717784877529284","0.370242214532872"
"1078","70","50","50","50","0.6","1","0.8","1","1","1","2","single-peaked","2000","0.5812559286662874","0.5452751322751326","0.5046861471861475","0.5024360184602473","0.6045152722443558","0.5782513227513231","0.5696996753246754","0.5736705475141599","0.45774647887323944","0.46613545816733065","0.4818181818181818","0.4822222222222222","0.4008810572687225","0.4407158836689038","0.4737394957983193","0.4734607218683652","0.4413716814159292"
"1081","70","50","50","50","0.6","1","0.9","0.5","1","0.5","2","single-peaked","2000","0.5831250000000001","0.5791288944461811","0.5359204287775721","0.5579761904761906","0.5605059523809527","0.5338543294779623","0.5685142238713671","0.5579356636271529","0.46965554948059046","0.48409090909090907","0.47619047619047616","0.43326039387308535","0.4851063829787234","0.48068669527896996","0.45819397993311034","0.48004434589800443","0.459546925566343"
"1083","70","50","50","50","0.6","1","0.9","0.5","1","0.5","4","single-peaked","2000","0.6742967762326174","0.6421875","0.5786107831562378","0.541897444557019","0.6331884745048465","0.6407045361247948","0.6317640692640704","0.6406563098052467","0.40427866154690073","0.36504424778761063","0.38016528925619836","0.4331896551724138","0.44208037825059104","0.40904079382579933","0.39956331877729256","0.37286324786324787","0.4374295377677565"
"1084","70","50","50","50","0.6","1","0.9","0.5","1","0.6","2","single-peaked","2000","0.5351230070742267","0.5627750232414005","0.5549874686716791","0.5199687567334631","0.5444250871080141","0.5609312054539821","0.570032581453635","0.532530704589528","0.4838709677419355","0.4634146341463415","0.5473684210526316","0.4490238611713666","0.47285067873303166","0.5114503816793893","0.45614035087719296","0.5064794816414687","0.46068660022148394"
"1085","70","50","50","50","0.6","1","0.9","0.5","1","0.6","3","single-peaked","2000","0.626177248677249","0.614342661893915","0.574002913401648","0.568345675203127","0.5704232804232807","0.5650585746827205","0.5874095840868003","0.5974082073434128","0.4529025191675794","0.4066666666666667","0.47257383966244726","0.45785876993166286","0.47300215982721383","0.4727854855923159","0.43194600674915634","0.44047619047619047","0.4656319290465632"
"1086","70","50","50","50","0.6","1","0.9","0.5","1","0.6","4","single-peaked","2000","0.6568384431398135","0.6560977616853197","0.5915754812563326","0.5903201449713081","0.6137502717982174","0.6275729646697394","0.6365248226950355","0.6586882110137928","0.38953168044077136","0.3835616438356164","0.3829787234042553","0.391705069124424","0.39957716701902746","0.391304347826087","0.3876146788990826","0.3832599118942731","0.3958103638368247"
"1088","70","50","50","50","0.6","1","0.9","0.5","1","0.7","3","single-peaked","2000","0.5952096890817071","0.6355688652272503","0.5807515065579585","0.6200096456493044","0.5869977275074892","0.5927486936803709","0.553819567529245","0.5611407249466956","0.43667400881057267","0.43383947939262474","0.45409429280397023","0.43685300207039335","0.42430703624733473","0.4380733944954128","0.4353813559322034","0.44328703703703703","0.43067226890756305"
"1087","70","50","50","50","0.6","1","0.9","0.5","1","0.7","2","single-peaked","2000","0.5689156259518732","0.5863008251317233","0.5559469819673901","0.5527725218122573","0.5315488882120015","0.5641962421711906","0.520553935860058","0.5265268579838116","0.4495114006514658","0.4584221748400853","0.46938775510204084","0.4551148225469729","0.41501103752759383","0.441834451901566","0.45675105485232065","0.46373626373626375","0.4356223175965665"
"1089","70","50","50","50","0.6","1","0.9","0.5","1","0.7","4","single-peaked","2000","0.6598577546650355","0.655710250201776","0.6188817549491709","0.6057885539536915","0.6388345059651269","0.6389326069410824","0.6217683253076512","0.6159048711227616","0.4043956043956044","0.40471092077087795","0.4157303370786517","0.3898305084745763","0.40825688073394495","0.4120317820658343","0.3972310969116081","0.4100877192982456","0.3986784140969163"
"1090","70","50","50","50","0.6","1","0.9","0.5","1","0.8","2","single-peaked","2000","0.5699334957863748","0.5592446270543613","0.5483412698412701","0.5773956194387412","0.5567468778556196","0.5222871892119682","0.5483518518518524","0.5487141879339007","0.47255113024757806","0.47547974413646055","0.4777777777777778","0.45132743362831856","0.48459958932238195","0.4813233724653148","0.46362649294245384","0.4766050054406964","0.4685835995740149"
"1091","70","50","50","50","0.6","1","0.9","0.5","1","0.8","3","single-peaked","2000","0.6234754480856932","0.6134828349944638","0.6138395989974946","0.6043245341614909","0.5858389012620636","0.5711018826135104","0.6075187969924815","0.603118530020704","0.4360529217199559","0.46547884187082406","0.4189473684210526","0.43023255813953487","0.43043478260869567","0.42459893048128344","0.4482366325369738","0.44155844155844154","0.4303370786516854"
"1092","70","50","50","50","0.6","1","0.9","0.5","1","0.8","4","single-peaked","2000","0.6840398550724637","0.7052838630052459","0.6471559333115396","0.6414882284009802","0.6218581780538303","0.6472822174226068","0.6219516181758747","0.6199238308298708","0.3519645821804095","0.36086956521739133","0.34324942791762014","0.3434125269978402","0.36017897091722595","0.35180995475113125","0.352112676056338","0.35228539576365664","0.3516483516483517"
"1093","70","50","50","50","0.6","1","0.9","0.5","1","0.9","2","single-peaked","2000","0.5486540111540115","0.5621343156096519","0.5862893462469738","0.5599050731403672","0.5140390390390394","0.5382847533632292","0.5547492937853108","0.537506484075112","0.47391543108182316","0.5022522522522522","0.4385593220338983","0.46860986547085204","0.4880174291938998","0.46294307196562834","0.4853932584269663","0.46943231441048033","0.47845303867403316"
"1094","70","50","50","50","0.6","1","0.9","0.5","1","0.9","3","single-peaked","2000","0.6304029304029306","0.612814490875716","0.6061914936914937","0.5818604160067576","0.5631562881562884","0.5843132491091676","0.571064814814815","0.5892540386442827","0.45678336980306344","0.42735042735042733","0.4829059829059829","0.47392290249433106","0.4434589800443459","0.46354733405875953","0.44994499449944997","0.4551282051282051","0.4585201793721973"
"1098","70","50","50","50","0.6","1","0.9","0.5","1","1","4","single-peaked","2000","0.6790248108589235","0.6814264167205352","0.6586271203760482","0.6573352048242883","0.6193897418780603","0.6205909286791644","0.6490573267933788","0.6417498440424201","0.39855072463768115","0.4252336448598131","0.40772532188841204","0.3665158371040724","0.3951965065502183","0.4015151515151515","0.3954022988505747","0.4161073825503356","0.3811111111111111"
"1095","70","50","50","50","0.6","1","0.9","0.5","1","0.9","4","single-peaked","2000","0.6521531100478476","0.6695087006356152","0.6311584249084258","0.6434201012292122","0.6089940760993395","0.6110086485360011","0.6350707163207173","0.6347458940192133","0.37229916897506926","0.4019138755980861","0.36324786324786323","0.36026200873362446","0.3665943600867679","0.36490850376749195","0.3801369863013699","0.38148984198645597","0.3634385201305767"
"1097","70","50","50","50","0.6","1","0.9","0.5","1","1","3","single-peaked","2000","0.6234584156243141","0.655703819989535","0.6257614087301591","0.5830182072829134","0.5406846609611587","0.5782757718472007","0.5960664682539686","0.5518341952165483","0.4417448923246825","0.4377880184331797","0.4354166666666667","0.4197802197802198","0.4751131221719457","0.4544468546637744","0.42857142857142855","0.4365426695842451","0.44704570791527315"
"1096","70","50","50","50","0.6","1","0.9","0.5","1","1","2","single-peaked","2000","0.56777950310559","0.5714155179615709","0.5536337997613622","0.5711980749746712","0.5687836438923398","0.5498981829573936","0.5642531727953144","0.5561474164133736","0.45972602739726026","0.44565217391304346","0.4624145785876993","0.4517543859649123","0.4787234042553192","0.47084708470847086","0.44868995633187775","0.45383759733036705","0.4654427645788337"
"1100","70","50","50","50","0.6","1","0.9","0.6","1","0.5","3","single-peaked","2000","0.5933841626538259","0.5802672710221949","0.548429416112343","0.5594264069264073","0.5971936864633497","0.5780061477545072","0.5838850174216038","0.5918290043290044","0.4445064138315672","0.4404494382022472","0.43237250554323725","0.47045951859956237","0.4340909090909091","0.4332210998877666","0.4556541019955654","0.43638392857142855","0.45261984392419174"
"1099","70","50","50","50","0.6","1","0.9","0.6","1","0.5","2","single-peaked","2000","0.5743163859430245","0.5486772486772484","0.5428294573643411","0.53225463894478","0.5976112497400708","0.5657381471106959","0.5797593878989228","0.5592192041135708","0.47577092511013214","0.5087336244541485","0.4503171247357294","0.4662309368191721","0.4788732394366197","0.4638487208008899","0.48745910577971646","0.4790547798066595","0.47231638418079097"
"1101","70","50","50","50","0.6","1","0.9","0.6","1","0.5","4","single-peaked","2000","0.6700256975036717","0.637845881595882","0.5474879152524941","0.5570339073129252","0.6643407803650098","0.6370254182754186","0.6474879152524944","0.6731026785714294","0.39248203427307904","0.3568281938325991","0.4298056155507559","0.3963963963963964","0.3861607142857143","0.4083424807903403","0.37639198218262804","0.3936750272628135","0.39125560538116594"
"1102","70","50","50","50","0.6","1","0.9","0.6","1","0.6","2","single-peaked","2000","0.5488303181534626","0.5396869983948636","0.5047398077560493","0.5407298136645965","0.562120503223123","0.5420331728196897","0.5372583139984534","0.5633669772256725","0.45261984392419174","0.5043668122270742","0.43387470997679817","0.43820224719101125","0.4326086956521739","0.4332210998877666","0.4717607973421927","0.4701912260967379","0.4353591160220994"
